NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA
PT16E;0611;061125;30/09/2013;Uni?o das freguesias de Penalva de Alva e S?o Sebasti?o da Feira;Uni?o das freguesias de Penalva de Alva e S?o Sebasti?o da Feira;1123;14495900
PT16E;0611;061126;30/09/2013;Uni?o das freguesias de Santa Ovaia e Vila Pouca da Beira;Uni?o das freguesias de Santa Ovaia e Vila Pouca da Beira;952;7430500
PT16E;0612;061201;no;Cabril;Cabril;231;35198600
PT16E;0612;061202;no;Dornelas do Z?zere;Dornelas do Z?zere;682;16436400
PT16E;0612;061204;no;Janeiro de Baixo;Janeiro de Baixo;669;40695100
PT16E;0612;061206;no;Pampilhosa da Serra;Pampilhosa da Serra;1389;100175100
PT16E;0612;061207;no;Pessegueiro;Pessegueiro;228;31996800
PT16E;0612;061209;no;Unhais-o-Velho;Unhais-o-Velho;458;39574400
PT16E;0612;061211;30/09/2013;Faj?o-Vidual;Faj?o-Vidual;317;79591000
PT16E;0612;061212;30/09/2013;Portela do Fojo-Machio;Portela do Fojo-Machio;507;52795000
PT16E;0613;061301;no;Carvalho;Carvalho;846;30135700
PT16E;0613;061302;no;Figueira de Lorv?o;Figueira de Lorv?o;2737;26678000
PT16E;0613;061304;no;Lorv?o;Lorv?o;3898;26951400
PT16E;0613;061307;no;Penacova;Penacova;3254;32416800
PT16E;0613;061310;no;Sazes do Lorv?o;Sazes do Lorv?o;749;17856200
PT16E;0613;061312;30/09/2013;Uni?o das freguesias de Friúmes e Paradela;Uni?o das freguesias de Friúmes e Paradela;870;22175300
PT16E;0613;061313;30/09/2013;Uni?o das freguesias de Oliveira do Mondego e Travanca do Mondego;Uni?o das freguesias de Oliveira do Mondego e Travanca do Mondego;1079;22580200
PT16E;0613;061314;30/09/2013;Uni?o das freguesias de S?o Pedro de Alva e S?o Paio de Mondego;Uni?o das freguesias de S?o Pedro de Alva e S?o Paio de Mondego;1818;37938700
PT16E;0614;061401;no;Cumeeira;Cumeeira;1072;21294400
PT16E;0614;061402;no;Espinhal;Espinhal;775;29384200
PT16E;0614;061403;no;Podentes;Podentes;485;17278300
PT16E;0614;061407;30/09/2013;Uni?o das freguesias de S?o Miguel, Santa Eufémia e Rabaçal;Uni?o das freguesias de S?o Miguel, Santa Eufémia e Rabaçal;3651;66843100
PT16E;0615;061501;no;Alfarelos;Alfarelos;1439;13984400
PT16E;0615;061504;no;Figueiró do Campo;Figueiró do Campo;1507;11270000
PT16E;0615;061506;no;Granja do Ulmeiro;Granja do Ulmeiro;1866;5051900
PT16E;0615;061508;no;Samuel;Samuel;1254;31372900
PT16E;0615;061509;no;Soure;Soure;7917;92324600
PT16E;0615;061510;no;Tapéus;Tapéus;338;13868700
PT16E;0615;061511;no;Vila Nova de Anços;Vila Nova de Anços;1113;20576300
PT16E;0615;061512;no;Vinha da Rainha;Vinha da Rainha;1397;20382900
PT16E;0615;061513;30/09/2013;Uni?o das freguesias de Degracias e Pombalinho;Uni?o das freguesias de Degracias e Pombalinho;1260;39473900
PT16E;0615;061514;30/09/2013;Uni?o das freguesias de Gesteira e Brunhós;Uni?o das freguesias de Gesteira e Brunhós;1154;16755100
PT16E;0616;061602;no;Candosa;Candosa;689;11391200
PT16E;0616;061603;no;Carapinha;Carapinha;402;9417500
PT16E;0616;061608;no;Mid?es;Mid?es;1725;20067100
PT16E;0616;061609;no;Mouronho;Mouronho;840;24023800
PT16E;0616;061611;no;Póvoa de Mid?es;Póvoa de Mid?es;582;9520000
PT16E;0616;061612;no;S?o Jo?o da Boa Vista;S?o Jo?o da Boa Vista;453;9853400
PT16E;0616;061614;no;Tábua;Tábua;3542;24811400
PT16E;0616;061616;30/09/2013;Uni?o das freguesias de Ázere e Covelo;Uni?o das freguesias de Ázere e Covelo;933;25474900
PT16E;0616;061617;30/09/2013;Uni?o das freguesias de Covas e Vila Nova de Oliveirinha;Uni?o das freguesias de Covas e Vila Nova de Oliveirinha;1378;21867100
PT16E;0616;061618;30/09/2013;Uni?o das freguesias de Espariz e Sinde;Uni?o das freguesias de Espariz e Sinde;1006;23524500
PT16E;0616;061619;30/09/2013;Uni?o das freguesias de Pinheiro de Coja e Meda de Mouros;Uni?o das freguesias de Pinheiro de Coja e Meda de Mouros;521;19835000
PT16E;0617;061701;no;Arrifana;Arrifana;1440;23842700
PT16E;0617;061702;no;Lavegadas;Lavegadas;204;11264200
PT16E;0617;061703;no;Poiares (Santo André);Poiares (Santo André);4306;28806900
PT16E;0617;061704;no;S?o Miguel de Poiares;S?o Miguel de Poiares;1331;20539200
PT187;0701;070103;no;Santiago Maior;Santiago Maior;2205;112993900
PT187;0701;070104;no;Capelins (Santo António);Capelins (Santo António);527;87135500
PT187;0701;070105;no;Terena (S?o Pedro);Terena (S?o Pedro);767;82969500
PT187;0701;070107;30/09/2013;Uni?o das freguesias de Alandroal (Nossa Senhora da Conceiç?o), S?o Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);Uni?o das freguesias de Alandroal (Nossa Senhora da Conceiç?o), S?o Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);2344;259579200
PT187;0702;070201;no;Arraiolos;Arraiolos;3386;146077000
PT187;0702;070202;no;Igrejinha;Igrejinha;932;84521200
PT187;0702;070206;no;Vimieiro;Vimieiro;1589;252557700
PT187;0702;070208;30/09/2013;Uni?o das freguesias de Gafanhoeira (S?o Pedro) e Sabugueiro;Uni?o das freguesias de Gafanhoeira (S?o Pedro) e Sabugueiro;890;83402700
PT187;0702;070209;30/09/2013;Uni?o das freguesias de S?o Gregório e Santa Justa;Uni?o das freguesias de S?o Gregório e Santa Justa;566;117186900
PT187;0703;070301;no;Borba (Matriz);Borba (Matriz);3779;41320100
PT187;0703;070302;no;Orada;Orada;740;50808200
PT187;0703;070303;no;Rio de Moinhos;Rio de Moinhos;2056;52854500
PT187;0703;070304;no;Borba (S?o Bartolomeu);Borba (S?o Bartolomeu);758;203800
PT187;0704;070401;no;Arcos;Arcos;1152;23894100
PT187;0704;070402;no;Glória;Glória;532;72746100
PT187;0704;070404;no;Évora Monte (Santa Maria);Évora Monte (Santa Maria);569;99384100
PT187;0704;070411;no;S?o Domingos de Ana Loura;S?o Domingos de Ana Loura;341;16297700
PT187;0704;070413;no;Veiros;Veiros;1036;39719200
PT187;0704;070414;30/09/2013;Uni?o das freguesias de Estremoz (Santa Maria e Santo André);Uni?o das freguesias de Estremoz (Santa Maria e Santo André);8662;63903800
PT187;0704;070415;30/09/2013;Uni?o das freguesias de S?o Bento do Cortiço e Santo Est?v?o;Uni?o das freguesias de S?o Bento do Cortiço e Santo Est?v?o;773;56966900
PT187;0704;070416;30/09/2013;Uni?o das freguesias de S?o Lourenço de Mamporc?o e S?o Bento de Ana Loura;Uni?o das freguesias de S?o Lourenço de Mamporc?o e S?o Bento de Ana Loura;556;43401300
PT187;0704;070417;30/09/2013;Uni?o das freguesias do Ameixial (Santa Vitória e S?o Bento);Uni?o das freguesias do Ameixial (Santa Vitória e S?o Bento);697;97486300
PT187;0705;070502;no;Nossa Senhora da Graça do Divor;Nossa Senhora da Graça do Divor;486;84135700
PT187;0705;070503;no;Nossa Senhora de Machede;Nossa Senhora de Machede;1123;185189300
PT187;0705;070506;no;S?o Bento do Mato;S?o Bento do Mato;1151;66554400
PT187;0705;070509;no;S?o Miguel de Machede;S?o Miguel de Machede;794;81524700
PT187;0705;070513;no;Torre de Coelheiros;Torre de Coelheiros;715;226239400
PT187;0705;070515;no;Canaviais;Canaviais;3442;19412300
PT187;0705;070522;30/09/2013;Uni?o das freguesias de Bacelo e Senhora da Saúde;Uni?o das freguesias de Bacelo e Senhora da Saúde;18233;46504800
PT187;0705;070523;30/09/2013;Uni?o das freguesias de Évora (S?o Mamede, Sé, S?o Pedro e Santo Ant?o);Uni?o das freguesias de Évora (S?o Mamede, Sé, S?o Pedro e Santo Ant?o);4738;1131500
PT187;0705;070524;30/09/2013;Uni?o das freguesias de Malagueira e Horta das Figueiras;Uni?o das freguesias de Malagueira e Horta das Figueiras;22379;64427200
PT187;0705;070525;30/09/2013;Uni?o das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;Uni?o das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;1151;263342200
PT187;0705;070526;30/09/2013;Uni?o das freguesias de S?o Manços e S?o Vicente do Pigeiro;Uni?o das freguesias de S?o Manços e S?o Vicente do Pigeiro;1302;193231700
PT187;0705;070527;30/09/2013;Uni?o das freguesias de S?o Sebasti?o da Giesteira e Nossa Senhora da Boa Fé;Uni?o das freguesias de S?o Sebasti?o da Giesteira e Nossa Senhora da Boa Fé;1082;75382600
PT187;0706;070601;no;Cabrela;Cabrela;649;192259100
PT187;0706;070605;no;Santiago do Escoural;Santiago do Escoural;1335;138704500
PT187;0706;070606;no;S?o Cristóv?o;S?o Cristóv?o;540;145920500
PT187;0706;070607;no;Ciborro;Ciborro;714;55493700
PT187;0706;070610;no;Foros de Vale de Figueira;Foros de Vale de Figueira;1070;67399200
PT187;0706;070611;30/09/2013;Uni?o das freguesias de Cortiçadas de Lavre e Lavre;Uni?o das freguesias de Cortiçadas de Lavre e Lavre;1561;213698400
PT187;0706;070612;30/09/2013;Uni?o das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;Uni?o das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;11568;419491200
PT187;0707;070701;no;Brotas;Brotas;451;83205100
PT187;0707;070702;no;Cabeç?o;Cabeç?o;1073;47427300
PT187;0707;070703;no;Mora;Mora;2522;127702000
PT187;0707;070704;no;Pavia;Pavia;932;185615900
PT187;0708;070801;no;Granja;Granja;605;92557100
PT187;0708;070802;no;Luz;Luz;290;50855000
PT187;0708;070803;no;Mour?o;Mour?o;1768;135217700
PT187;0709;070903;no;Monte do Trigo;Monte do Trigo;1240;107111900
PT187;0709;070905;no;Portel;Portel;2661;156438700
PT187;0709;070906;no;Santana;Santana;542;41951600
PT187;0709;070908;no;Vera Cruz;Vera Cruz;458;44615500
PT187;0709;070909;30/09/2013;Uni?o das freguesias de Amieira e Alqueva;Uni?o das freguesias de Amieira e Alqueva;691;177144600
PT187;0709;070910;30/09/2013;Uni?o das freguesias de S?o Bartolomeu do Outeiro e Oriola;Uni?o das freguesias de S?o Bartolomeu do Outeiro e Oriola;836;73743400
PT187;0710;071001;no;Montoito;Montoito;1298;61710700
PT187;0710;071002;no;Redondo;Redondo;5733;307798000
PT187;0711;071102;no;Corval;Corval;1389;96411600
PT187;0711;071103;no;Monsaraz;Monsaraz;782;88294200
PT187;0711;071104;no;Reguengos de Monsaraz;Reguengos de Monsaraz;7261;101720200
PT187;0711;071106;30/09/2013;Uni?o das freguesias de Campo e Campinho;Uni?o das freguesias de Campo e Campinho;1396;177571200
PT187;0712;071201;no;Vendas Novas;Vendas Novas;11123;157718100
PT187;0712;071202;no;Landeira;Landeira;723;64670700
PT187;0713;071301;no;Alcáçovas;Alcáçovas;2111;268004700
PT187;0713;071302;no;Viana do Alentejo;Viana do Alentejo;2742;94698700
PT187;0713;071303;no;Aguiar;Aguiar;890;30969400
PT187;0714;071401;no;Bencatel;Bencatel;1679;36208900
PT187;0714;071402;no;Ciladas;Ciladas;1071;107513700
PT187;0714;071404;no;Pardais;Pardais;546;17949300
PT187;0714;071406;30/09/2013;Nossa Senhora da Conceiç?o e S?o Bartolomeu;Nossa Senhora da Conceiç?o e S?o Bartolomeu;5023;33187000
PT150;0801;080102;no;Guia;Guia;4376;26800200
PT150;0801;080103;no;Paderne;Paderne;3304;52561700
PT150;0801;080104;no;Ferreiras;Ferreiras;6406;20125400
PT150;0801;080106;30/09/2013;Albufeira e Olhos de Água;Albufeira e Olhos de Água;26742;41176900
PT150;0802;080202;no;Gi?es;Gi?es;256;71798000
PT150;0802;080203;no;Martim Longo;Martim Longo;1030;128446600
PT150;0802;080205;no;Vaqueiros;Vaqueiros;497;143944300
PT150;0802;080206;30/09/2013;Uni?o das freguesias de Alcoutim e Pereiro;Uni?o das freguesias de Alcoutim e Pereiro;1134;231174400
PT150;0803;080301;no;Aljezur;Aljezur;3365;166759900
PT150;0803;080302;no;Bordeira;Bordeira;432;79872900
PT150;0803;080303;no;Odeceixe;Odeceixe;961;41905700
PT150;0803;080304;no;Rogil;Rogil;1126;34961100
PT150;0804;080401;no;Azinhal;Azinhal;522;68155900
PT150;0804;080402;no;Castro Marim;Castro Marim;3267;79348100
PT150;0804;080403;no;Odeleite;Odeleite;763;142241000
PT150;0804;080404;no;Altura;Altura;2195;11098700
PT150;0805;080503;30/09/2013;Santa Bárbara de Nexe;Santa Bárbara de Nexe;4116;38216400
PT150;0805;080506;30/09/2013;Montenegro;Montenegro;8149;21196800
PT150;0805;080507;30/09/2013;Uni?o das freguesias de Conceiç?o e Estoi;Uni?o das freguesias de Conceiç?o e Estoi;8176;68401500
PT150;0805;080508;30/09/2013;Uni?o das freguesias de Faro (Sé e S?o Pedro);Uni?o das freguesias de Faro (Sé e S?o Pedro);44578;74753100
PT150;0806;080602;no;Ferragudo;Ferragudo;1973;5409500
PT150;0806;080604;no;Porches;Porches;2011;15640600
PT150;0806;080607;30/09/2013;Uni?o das freguesias de Estômbar e Parchal;Uni?o das freguesias de Estômbar e Parchal;9004;28072400
PT150;0806;080608;30/09/2013;Uni?o das freguesias de Lagoa e Carvoeiro;Uni?o das freguesias de Lagoa e Carvoeiro;9987;39132000
PT150;0807;080703;no;Luz;Luz;3545;21783100
PT150;0807;080704;no;Odiáxere;Odiáxere;2984;31851300
PT150;0807;080707;30/09/2013;Uni?o das freguesias de Bensafrim e Bar?o de S?o Jo?o;Uni?o das freguesias de Bensafrim e Bar?o de S?o Jo?o;2425;130204000
PT150;0807;080708;30/09/2013;Uni?o das freguesias de Lagos (S?o Sebasti?o e Santa Maria);Uni?o das freguesias de Lagos (S?o Sebasti?o e Santa Maria);22095;29154400
PT150;0808;080801;30/09/2013;Almancil;Almancil;10677;62299500
PT150;0808;080802;no;Alte;Alte;1997;94333400
PT150;0808;080803;no;Ameixial;Ameixial;439;123849500
PT150;0808;080804;no;Boliqueime;Boliqueime;4973;46212800
PT150;0808;080805;no;Quarteira;Quarteira;21798;38156900
PT150;0808;080807;no;Salir;Salir;2775;187750600
PT150;0808;080808;no;Loulé (S?o Clemente);Loulé (S?o Clemente);17358;46195100
PT150;0808;080809;no;Loulé (S?o Sebasti?o);Loulé (S?o Sebasti?o);7433;62696300
PT150;0808;080812;30/09/2013;Uni?o das freguesias de Querença, Tôr e Benafim;Uni?o das freguesias de Querença, Tôr e Benafim;2713;102175100
PT150;0809;080901;no;Alferce;Alferce;441;96118300
PT150;0809;080902;no;Marmelete;Marmelete;787;139905800
PT150;0809;080903;no;Monchique;Monchique;4817;159280200
PT150;0810;081003;no;Olh?o;Olh?o;14914;12246500
PT150;0810;081004;no;Pech?o;Pech?o;3601;19787800
PT150;0810;081005;no;Quelfes;Quelfes;17246;28197500
PT150;0810;081006;30/09/2013;Uni?o das freguesias de Moncarapacho e Fuseta;Uni?o das freguesias de Moncarapacho e Fuseta;9635;70631900
PT150;0811;081101;no;Alvor;Alvor;6154;15253900
PT150;0811;081102;no;Mexilhoeira Grande;Mexilhoeira Grande;4029;91152600
PT150;0811;081103;no;Portim?o;Portim?o;45431;75656400
PT150;0812;081201;no;S?o Brás de Alportel;S?o Brás de Alportel;10662;153369200
PT150;0813;081303;no;Armaç?o de P?ra;Armaç?o de P?ra;4867;7990100
PT150;0813;081305;no;S?o Bartolomeu de Messines;S?o Bartolomeu de Messines;8430;239872100
PT150;0813;081306;no;S?o Marcos da Serra;S?o Marcos da Serra;1352;166066100
PT150;0813;081307;no;Silves;Silves;11014;174993000
PT150;0813;081309;30/09/2013;Uni?o das freguesias de Alcantarilha e P?ra;Uni?o das freguesias de Alcantarilha e P?ra;4972;46256100
PT150;0813;081310;30/09/2013;Uni?o das freguesias de Algoz e Tunes;Uni?o das freguesias de Algoz e Tunes;6491;44885000
PT150;0814;081401;no;Cachopo;Cachopo;716;203526500
PT150;0814;081404;no;Santa Catarina da Fonte do Bispo;Santa Catarina da Fonte do Bispo;1809;117588200
PT150;0814;081408;no;Santa Luzia;Santa Luzia;1455;8501100
PT150;0814;081410;30/09/2013;Uni?o das freguesias de Conceiç?o e Cabanas de Tavira;Uni?o das freguesias de Conceiç?o e Cabanas de Tavira;2519;69444400
PT150;0814;081411;30/09/2013;Uni?o das freguesias de Luz de Tavira e Santo Est?v?o;Uni?o das freguesias de Luz de Tavira e Santo Est?v?o;4535;59912300
PT150;0814;081412;30/09/2013;Uni?o das freguesias de Tavira (Santa Maria e Santiago);Uni?o das freguesias de Tavira (Santa Maria e Santiago);15133;147994500
PT150;0815;081501;no;Bar?o de S?o Miguel;Bar?o de S?o Miguel;451;14869200
PT150;0815;081502;no;Budens;Budens;1520;45603400
PT150;0815;081504;no;Sagres;Sagres;1909;34369100
PT150;0815;081506;30/09/2013;Vila do Bispo e Raposeira;Vila do Bispo e Raposeira;1378;84219000
PT150;0816;081601;no;Vila Nova de Cacela;Vila Nova de Cacela;3902;46034300
PT150;0816;081602;no;Vila Real de Santo António;Vila Real de Santo António;11946;10990900
PT150;0816;081603;no;Monte Gordo;Monte Gordo;3308;4224800
PT16G;0901;090102;no;Carapito;Carapito;442;17259800
PT16G;0901;090103;no;Cortiçada;Cortiçada;341;12653800
PT16G;0901;090105;no;Dornelas;Dornelas;690;23748700
PT16G;0901;090106;no;Eirado;Eirado;230;9241700
PT16G;0901;090107;no;Forninhos;Forninhos;222;9617300
PT16G;0901;090109;no;Pena Verde;Pena Verde;813;29400600
PT16G;0901;090110;no;Pinheiro;Pinheiro;232;15883200
PT16G;0901;090114;30/09/2013;Uni?o das freguesias de Aguiar da Beira e Coruche;Uni?o das freguesias de Aguiar da Beira e Coruche;1631;43357200
PT16G;0901;090115;30/09/2013;Uni?o das freguesias de Sequeiros e Gradiz;Uni?o das freguesias de Sequeiros e Gradiz;421;23924800
PT16G;0901;090116;30/09/2013;Uni?o das freguesias de Souto de Aguiar da Beira e Valverde;Uni?o das freguesias de Souto de Aguiar da Beira e Valverde;451;21678600
PT16J;0902;090203;no;Almeida;Almeida;1314;52423800
PT16J;0902;090207;no;Castelo Bom;Castelo Bom;216;25041400
PT16J;0902;090209;no;Freineda;Freineda;238;29239500
PT16J;0902;090210;no;Freixo;Freixo;182;17175300
PT16J;0902;090213;no;Malhada Sorda;Malhada Sorda;334;45774200
PT16J;0902;090219;no;Nave de Haver;Nave de Haver;358;41133300
PT16J;0902;090224;no;S?o Pedro de Rio Seco;S?o Pedro de Rio Seco;181;22585600
PT16J;0902;090227;no;Vale da Mula;Vale da Mula;182;16456400
PT16J;0902;090229;no;Vilar Formoso;Vilar Formoso;2219;15136900
PT16J;0902;090230;30/09/2013;Uni?o das freguesias de Amoreira, Parada e Cabreira;Uni?o das freguesias de Amoreira, Parada e Cabreira;383;31395400
PT16J;0902;090231;30/09/2013;Uni?o das freguesias de Azinhal, Peva e Vale Verde;Uni?o das freguesias de Azinhal, Peva e Vale Verde;326;47046900
PT16J;0902;090232;30/09/2013;Uni?o das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;Uni?o das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;266;41882900
PT16J;0902;090233;30/09/2013;Uni?o das freguesias de Junça e Naves;Uni?o das freguesias de Junça e Naves;192;32395600
PT16J;0902;090234;30/09/2013;Uni?o das freguesias de Leomil, Mido, Senouras e Aldeia Nova;Uni?o das freguesias de Leomil, Mido, Senouras e Aldeia Nova;221;42422800
PT16J;0902;090235;30/09/2013;Uni?o das freguesias de Malpartida e Vale de Coelha;Uni?o das freguesias de Malpartida e Vale de Coelha;215;29006700
PT16J;0902;090236;30/09/2013;Uni?o das freguesias de Miuzela e Porto de Ovelha;Uni?o das freguesias de Miuzela e Porto de Ovelha;415;28867900
PT16J;0903;090302;no;Baraçal;Baraçal;227;12223700
PT16J;0903;090304;no;Carrapichana;Carrapichana;216;5597900
PT16J;0903;090306;no;Forno Telheiro;Forno Telheiro;735;20763200
PT16J;0903;090307;no;Lajeosa do Mondego;Lajeosa do Mondego;698;12460800
PT16J;0903;090308;no;Linhares;Linhares;259;15713300
PT16J;0903;090309;no;Maçal do Ch?o;Maçal do Ch?o;160;15116600
PT16J;0903;090310;no;Mesquitela;Mesquitela;238;17012000
PT16J;0903;090311;no;Minhocal;Minhocal;175;10750600
PT16J;0903;090312;no;Prados;Prados;180;14234300
PT16J;0903;090314;no;Ratoeira;Ratoeira;303;7743000
PT16J;0903;090318;no;Vale de Azares;Vale de Azares;400;9054500
PT16J;0903;090322;no;Casas do Soeiro;Casas do Soeiro;499;5997400
PT16J;0903;090323;30/09/2013;Uni?o das freguesias de Açores e Velosa;Uni?o das freguesias de Açores e Velosa;466;20943600
PT16J;0903;090324;30/09/2013;Uni?o das freguesias de Celorico (S?o Pedro e Santa Maria) e Vila Boa do Mondego;Uni?o das freguesias de Celorico (S?o Pedro e Santa Maria) e Vila Boa do Mondego;2385;41098500
PT16J;0903;090325;30/09/2013;Uni?o das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;Uni?o das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;450;22336100
PT16J;0903;090326;30/09/2013;Uni?o das freguesias de Rapa e Cadafaz;Uni?o das freguesias de Rapa e Cadafaz;302;16171000
PT16J;0904;090403;no;Castelo Rodrigo;Castelo Rodrigo;517;32943400
PT16J;0904;090406;no;Escalh?o;Escalh?o;770;78807400
PT16J;0904;090408;no;Figueira de Castelo Rodrigo;Figueira de Castelo Rodrigo;2211;27880800
PT16J;0904;090410;no;Mata de Lobos;Mata de Lobos;383;36972900
PT16J;0904;090415;no;Vermiosa;Vermiosa;394;40055500
PT16J;0904;090418;30/09/2013;Uni?o das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;Uni?o das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;535;72361700
PT16J;0904;090419;30/09/2013;Uni?o das freguesias de Almofala e Escarigo;Uni?o das freguesias de Almofala e Escarigo;280;47336700
PT16J;0904;090420;30/09/2013;Uni?o das freguesias de Cinco Vilas e Reigada;Uni?o das freguesias de Cinco Vilas e Reigada;397;41590600
PT16J;0904;090421;30/09/2013;Uni?o das freguesias de Freixeda do Torr?o, Quint? de P?ro Martins e Penha de Águia;Uni?o das freguesias de Freixeda do Torr?o, Quint? de P?ro Martins e Penha de Águia;518;57725500
PT16J;0904;090422;30/09/2013;Uni?o das freguesias do Colmeal e Vilar Torpim;Uni?o das freguesias do Colmeal e Vilar Torpim;255;72900100
PT16J;0905;090501;no;Algodres;Algodres;349;10150900
PT16J;0905;090502;no;Casal Vasco;Casal Vasco;227;6734100
PT16J;0905;090504;no;Figueiró da Granja;Figueiró da Granja;414;11680800
PT16J;0905;090505;no;Fornos de Algodres;Fornos de Algodres;1627;15445100
PT16J;0905;090507;no;Infias;Infias;242;2781600
PT16J;0905;090509;no;Maceira;Maceira;229;8060500
PT16J;0905;090510;no;Matança;Matança;243;13815700
PT16J;0905;090511;no;Muxagata;Muxagata;241;9960500
PT16J;0905;090512;no;Queiriz;Queiriz;260;9736500
