ID;share_of_households_with_air_conditioning;homeownership_rate;average_household_age;share_of_population_under_4_years_old;share_of_population_over_64_years_old;unemployment_rate;share_of_superior_edu;percentage_overcrowded_households;building_state_of_conservation_index;main_heating_energy_source_share_of_electricity;main_heating_energy_source_share_of_wood_coal_and_other_solid_fuels;main_heating_energy_source_share_of_petroleum_diesel_and_other_liquid_fuels;main_heating_energy_source_share_of_gas;main_heating_energy_source_share_of_other
101614;0,068797159;0,828229028;1978,342623;0,047318612;0,184127511;0,105922166;0,09164868;7,835;4,62955298;0,246338216;0,562805149;0,060363959;0,083888149;0,002663116
101615;0,031847134;0,939490446;1966,255198;0,028340081;0,300944669;0,086092715;0,053981107;5,225;4,360153257;0,092356688;0,805732484;0,079617834;0,012738854;0
101616;0,041322314;0,93553719;1968,660631;0,044014085;0,21713615;0,065333333;0,024647887;6,41;4,42599278;0,067768595;0,880991736;0,031404959;0,003305785;0
110106;0,075;0,880877743;1969,503257;0,045292014;0,231227652;0,079889807;0,045887962;8,75;4,574031891;0,45625;0,3296875;0,0265625;0,034375;0,0015625
110107;0,089644513;0,85007728;1972,116356;0,043048284;0,211169284;0,108303249;0,036067481;11,28;4,7265625;0,488408037;0,301391036;0,020092736;0,026275116;0,00309119
110108;0,091937765;0,896746818;1974,627179;0,039328789;0,254850551;0,105140187;0,044572627;10,89;4,758799172;0,499292786;0,333804809;0,022630835;0,033946252;0,001414427
110109;0,110169492;0,754237288;1975,748092;0,050426687;0,178432894;0,105740181;0,072924748;13,56;4,248496994;0,531779661;0,294491525;0,021186441;0,069915254;0
110113;0,049768519;0,841251448;1967,082624;0,043718362;0,272894616;0,112765957;0,03359411;8,22;4,674662669;0,46875;0,30787037;0,020833333;0,06712963;0
110114;0,040816327;0,907029478;1963,739914;0,034423408;0,264199656;0,098159509;0,029259897;12,93;4,666666667;0,469387755;0,292517007;0,024943311;0,013605442;0,002267574
110117;0,10564663;0,840826245;1974,080956;0,036435368;0,216755628;0,101375446;0,044789974;11,34;4,801548492;0,472374013;0,349119611;0,014571949;0,056466302;0
110118;0,049323787;0,786911413;1959,673977;0,04191245;0,247438684;0,09553696;0,050915865;9,655;4,602169982;0,503579952;0,278440732;0,022275259;0,054097056;0,00159109
110119;0,198653199;0,766361886;1975,156322;0,056279457;0,162554293;0,101585014;0,104149339;9,1;4,705503513;0,56950457;0,246272246;0,021885522;0,06974507;0,000962001
110120;0,151108399;0,737270876;1978,973636;0,066884904;0,101852541;0,127194746;0,07402723;11,76;4,657992565;0,621720561;0,130974171;0,009151922;0,101688021;0,000813504
110121;0,063209076;0,899513776;1970,216827;0,042663219;0,226890756;0,062780269;0,031027796;11,32;4,607784431;0,505672609;0,338735818;0,027552674;0,037277147;0,001620746
110201;0,138547486;0,72651357;1974,372978;0,048202292;0,206637693;0,080564784;0,060450415;10,17;4,814065511;0,703910615;0,119553073;0,027932961;0,023463687;0,002234637
110202;0,154814349;0,780610639;1972,170124;0,064001848;0,15353512;0,075703439;0,12176525;10,2;4,701304165;0,630585274;0,193832599;0,022970422;0,053178099;0,003461296
110203;0,156050955;0,802547771;1957,002247;0,033492823;0,205741627;0,097686375;0,107655502;7,32;4,36492891;0,640127389;0,200636943;0,041401274;0,012738854;0,006369427
110204;0,100519931;0,85380117;1972,100134;0,058479532;0,208333333;0,069952305;0,066520468;11,27;4,835180055;0,582322357;0,175043328;0,029462738;0,036395147;0,003466205
110301;0,102306921;0,804216867;1975,356238;0,025522042;0,189095128;0,101971448;0,032192575;8,63;4,506085842;0,343029087;0,524573721;0,017051153;0,028084253;0,001003009
110302;0,136801541;0,835907336;1969,182663;0,033409263;0,221716021;0,122102009;0,059225513;8,29;4,527386541;0,40655106;0,429672447;0,01734104;0,050096339;0
110303;0,116955792;0,798879552;1975,71905;0,05249895;0,202435951;0,132589286;0,045569089;14,49;4,527687296;0,391158366;0,472299944;0,020705092;0,032456631;0,001119194
110304;0,180124224;0,763648251;1977,022662;0,059218559;0,158363858;0,113166747;0,089499389;12,26;4,630021142;0,580908794;0,218372017;0,009153318;0,08368748;0,002942138
110306;0,136612022;0,868852459;1970,244353;0,032954545;0,285227273;0,105943152;0,054545455;11,2;4,971252567;0,50273224;0,341530055;0,010928962;0,024590164;0,00273224
110307;0,182795699;0,668463612;1977,634761;0,052915767;0,178185745;0,079229122;0,066954644;11,02;4,760204082;0,677419355;0,161290323;0;0,029569892;0,002688172
110310;0,066600398;0,880715706;1967,732143;0,031427324;0,337843736;0,129341317;0,062854649;7,436666667;4,823427582;0,303180915;0,567594433;0,040755467;0,031809145;0,002982107
110401;0,020958084;0,903903904;1973,620219;0,034482759;0,295715778;0,07591623;0,03030303;8,38;4,795918367;0,191616766;0,685628743;0,032934132;0,047904192;0
110407;0,013586957;0,85326087;1970,286741;0,040883978;0,253038674;0,095;0,043093923;5,16;4,768370607;0,239130435;0,60326087;0,043478261;0,032608696;0
110409;0,033797217;0,815109344;1972;0,048136646;0,264751553;0,103074141;0,036490683;6,96;4,645600991;0,35387674;0,409542744;0,051689861;0,053677932;0
110410;0,087557604;0,881538462;1973,249282;0,035035629;0,299881235;0,093930636;0,046912114;6,14;4,835748792;0,402457757;0,359447005;0,070660522;0,066052227;0,001536098
110411;0,053924915;0,772664835;1974,058973;0,059968017;0,190831557;0,114382786;0,077025586;8,285;4,835405999;0,536518771;0,250511945;0,04778157;0,083959044;0,000682594
110412;0,042906574;0,865464632;1974,27222;0,039647577;0,288821586;0,114519427;0,037995595;6,7;4,813315927;0,303114187;0,525259516;0,04083045;0,042906574;0,001384083
110413;0,021963824;0,880519481;1975,350667;0,039800995;0,258208955;0,097701149;0,029850746;7,42;4,675022381;0,298449612;0,506459948;0,047803618;0,03875969;0,00129199
110501;0,08816841;0,643551438;1980,992168;0,051989944;0,157558939;0,126880904;0,122171624;15,41;4,633286052;0,557143785;0,174452602;0,012149958;0,112793191;0,003053733
110506;0,089470284;0,742696006;1983,104614;0,059528364;0,14147334;0,123821851;0,140655977;12,62;4,783391356;0,564830196;0,174095607;0,008305648;0,121400886;0,001799557
110507;0,126291377;0,719022227;1974,301081;0,048214722;0,200790988;0,106131539;0,246983803;9,13;4,724391709;0,649957833;0,093558929;0,008011807;0,154279992;0,001897533
110508;0,120223086;0,643025633;1976,772123;0,045673699;0,208694667;0,123373942;0,214179394;11,78;4,677857043;0,632221829;0,104984093;0,012960999;0,135108597;0,003299163
110601;0,066483198;0,462528935;1941,186288;0,040148556;0,295191138;0,155409535;0,117820324;16,67;4,368248175;0,729142526;0,020567787;0,004779838;0,043742758;0,000434531
110602;0,087802636;0,424293612;1937,837553;0,043104067;0,286882307;0,113928062;0,19027469;14,42;4,468229488;0,728777199;0,011798958;0,002758198;0,078608642;0,0004597
110607;0,06797692;0,421720733;1944,62691;0,042631703;0,263405826;0,165681502;0,121378661;18,37;4,09586682;0,745402092;0,009015507;0,003245582;0,032455824;0,001803101
110608;0,125703906;0,586837184;1966,003913;0,036474246;0,289928349;0,133571169;0,198296607;11,8;4,315469811;0,783832879;0,015379958;0,003693612;0,052679382;0,000726612
110610;0,121207524;0,46102416;1949,691748;0,038227684;0,240815006;0,125575555;0,175614489;15,56;4,143461701;0,710709951;0,014411408;0,001668689;0,088440534;0,000758495
110611;0,201537433;0,593716861;1962,867794;0,061869081;0,168539911;0,123872707;0,251535019;13,28;4,064820271;0,692624777;0,027963458;0,002896613;0,142045455;0,001002674
110618;0,213982301;0,722234273;1980,167324;0,047977195;0,153886635;0,080073401;0,361802434;8,55;4,733219568;0,746843658;0,029970501;0,002831858;0,111091445;0,000884956
110621;0,049112553;0,439576277;1966,888281;0,044240997;0,186304342;0,167241477;0,067525732;16,86;4,339933993;0,689500321;0,004490698;0,002637394;0,046689001;0,000498966
110633;0,163099172;0,747589895;1967,412373;0,070380017;0,297502072;0,128419609;0,138125962;10,56;4,753937593;0,721543839;0,016424843;0,003064694;0,103864387;0,019202222
110639;0,219302878;0,659475494;1964,639475;0,040583482;0,247586478;0,087830554;0,310595285;8,91;4,519930676;0,761222604;0,018418273;0,003168735;0,122194349;0,000594138
110702;0,081081081;0,592671269;1961,211585;0,039030667;0,226678104;0,087483176;0,066480806;11,55;4,589054726;0,631160572;0,144674086;0,022257552;0,057233704;0,00317965
110705;0,081726354;0,582255083;1968,732087;0,051053195;0,193859336;0,100780696;0,068189932;12,95;4,841282252;0,578512397;0,137741047;0,022956841;0,029384757;0,001836547
110707;0,158579432;0,705551242;1973,190036;0,049011917;0,160745639;0,101357595;0,120064253;11,89;4,51502319;0,646852151;0,117272814;0,014053746;0,062956984;0,003323521
110708;0,08135861;0,599209486;1961,499676;0,041337962;0,217103187;0,092020592;0,063742506;10,74;4,274289491;0,604265403;0,182464455;0,017377567;0,034755134;0,002369668
110726;0,250635593;0,630848491;1978,374659;0,020465031;0,278013796;0,110196708;0,201589694;6,04;5,007246377;0,850847458;0,018220339;0,002330508;0,050847458;0,000635593
110727;0,11464038;0,605230643;1974,54466;0,01760535;0,168197567;0,150522928;0,128837322;20,81;3,978494624;0,592917123;0,055129609;0,004381161;0,11573567;0
110728;0,115017285;0,667527134;1979,918248;0,047979969;0,176332589;0,11848447;0,08792944;12,08666667;4,706697166;0,656530146;0,112146247;0,01259741;0,069842386;0,002050741
110729;0,117411608;0,584810974;1971,412525;0,043089532;0,206382715;0,133667282;0,062833727;15,795;4,636116768;0,615076718;0,155436958;0,012341561;0,055036691;0,004002668
110730;0,113216485;0,786718602;1980,352994;0,05835591;0,11970626;0,136007958;0,120989591;14,92;4,567150635;0,707721459;0,022643297;0,004831833;0,094078636;0,000473709
110731;0,061757166;0,421801689;1974,113078;0,056291675;0,151246315;0,180722892;0,033855136;23,82;4,415580129;0,630078459;0,069913773;0,004117144;0,051347782;0,001475957
110803;0,020710059;0,786885246;1967,99113;0,038062284;0,268742791;0,119382022;0,053633218;10,5;4,607414449;0,423076923;0,297337278;0,071005917;0,056213018;0
110805;0,014754098;0,817133443;1979,970965;0,040590406;0,242312423;0,076347305;0,038745387;10;4,621975806;0,426229508;0,267213115;0,044262295;0,036065574;0,003278689
110806;0,042397661;0,879765396;1983,86588;0,065362841;0,155429748;0,099678457;0,065877509;7,89;4,764642082;0,437134503;0,279239766;0,062865497;0,039473684;0,004385965
110808;0,027972028;0,833916084;1979,429801;0,044897959;0,206802721;0,121297602;0,057142857;9,97;4,838410596;0,513986014;0,237762238;0,036713287;0,071678322;0
110810;0,021197007;0,787765293;1980,92235;0,054647361;0,139654367;0,096;0,042970574;13,47;4,636072572;0,422693267;0,139650873;0,051122195;0,044887781;0
110812;0,033942559;0,757641921;1980,415704;0,049340706;0,186643981;0,11375;0,084219481;9,735;4,71302468;0,514360313;0,210400348;0,037423847;0,059834639;0,003481288
110813;0,054436987;0,828230022;1974,017241;0,042701647;0,213508233;0,104938272;0,046050795;11,325;4,583023873;0,477255779;0,288590604;0,037285608;0,036539896;0,002982849
110814;0,025773196;0,860344828;1979,477799;0,041807148;0,220498989;0,12006079;0,039784221;10;4,653581943;0,445017182;0,281786942;0,032646048;0,020618557;0,003436426
110902;0,056603774;0,772136954;1985,349856;0,068677494;0,144315545;0,115349682;0,141531323;9,43;4,69092219;0,472877358;0,285377358;0,035377358;0,068396226;0,008254717
110904;0,030915577;0,826190476;1975,482398;0,052730304;0,192788662;0,101731602;0,057315548;11,06;4,755651756;0,507728894;0,206302021;0,023186683;0,041022592;0,005350773
110906;0,040985668;0,69579451;1983,274752;0,068518519;0,145808967;0,110289937;0,1417154;11,32;4,658156028;0,511189339;0,203168217;0,022127232;0,106110133;0,001760121
110909;0,075816024;0,76094376;1981,406067;0,065773379;0,126932058;0,086316008;0,14539086;9,01;4,699781876;0,526409496;0,209347181;0,030860534;0,118694362;0,003264095
110911;0,116740981;0,797483766;1978,616071;0,068204471;0,121885234;0,070904645;0,097821444;10,17;4,722123894;0,525334414;0,216051885;0,043372517;0,078638022;0,004458857
110913;0,036440084;0,813333333;1981,540297;0,051651809;0,165705296;0,099890231;0,10356581;9,53;4,693665158;0,475823406;0,264891381;0,033637001;0,05746321;0,006306938
110918;0,052401747;0,793621013;1967,302962;0,048424467;0,214087118;0,072957198;0,067191844;8,965;4,564639755;0,528384279;0,228945727;0,037429819;0,035558328;0,003742982
110919;0,070714286;0,747676912;1967,953089;0,051863435;0,189992181;0,08384231;0,069846234;11,91333333;4,809210526;0,494285714;0,215714286;0,037857143;0,04;0,004285714
110920;0,055062167;0,757701422;1971,83477;0,052235401;0,173813869;0,097703737;0,097855839;8,365;4,689772176;0,58259325;0,150384843;0,055654233;0,057430432;0,004144464
110921;0,077091821;0,706712673;1974,610512;0,074845586;0,131888095;0,089849877;0,127649267;8,345;4,446094609;0,52491382;0,198370417;0,021309934;0,15606393;0,001880288
110922;0,108744395;0,769079686;1976,862382;0,069609335;0,135667174;0,090098818;0,132521563;11,35;4,698811545;0,52382287;0,193665919;0,034753363;0,144618834;0,001961883
111002;0,107646622;0,792077367;1979,186811;0,060313109;0,143351851;0,092051906;0,17906356;10,26;4,743965517;0,622494432;0,12268003;0,012620638;0,121380846;0,001855976
111009;0,08014862;0,633740485;1979,960898;0,053110774;0,152800686;0,141331575;0,136504585;16,03;4,783114993;0,589171975;0,108103326;0,006900212;0,123496108;0,001061571
111012;0,137386309;0,697769054;1968,28034;0,048166033;0,224987157;0,098511124;0,245905682;10,27666667;4,709903593;0,719195787;0,03480134;0,004834849;0,110244136;0,001196745
111013;0,119084727;0,725533272;1980,291394;0,062417328;0,154569004;0,110334152;0,219356261;10,58;4,723703067;0,660527061;0,068149617;0,007863417;0,13119864;0,002691981
111014;0,096048144;0,700180687;1975,655715;0,046088497;0,208223701;0,108146853;0,23666787;12,21666667;4,807434092;0,700140421;0,051715145;0,008024072;0,107041123;0,001685055
111102;0,034741557;0,753088912;1976,914929;0,060211321;0,122837736;0,140064593;0,094233962;15,53;4,690188434;0,591857322;0,152846709;0,008715652;0,102893112;0,001089456
111105;0,028352235;0,585676037;1970,219457;0,047850026;0,203723125;0,111081081;0,127294179;12,58;4,753882915;0,4503002;0,300867245;0,036691127;0,104736491;0,005003336
111108;0,038077188;0,778889848;1980,094069;0,059499905;0,112172645;0,143228449;0,092705713;16,37;4,506115317;0,578336779;0,18515966;0,008499885;0,087066391;0,001493223
111115;0,079973268;0,557666518;1981,22391;0,066136525;0,104873632;0,150190672;0,057948193;20,94;4,546264226;0,583871686;0,171084874;0,008687904;0,066384495;0,000891067
111122;0,020991401;0,782864742;1972,61349;0,045786298;0,158232775;0,153801593;0,069141689;14,25;4,442516269;0,639542236;0,09610521;0,004994942;0,068538189;0,001011634
111123;0,053929122;0,583153348;1968,593962;0,045568263;0,201691685;0,122919956;0,061174649;12,01666667;4,736093508;0,581818182;0,183204931;0,024807396;0,055161787;0,002157165
111124;0,020975211;0,769372316;1977,316887;0,066225679;0,089868479;0,132209738;0,078085838;20,44;4,664712154;0,588463634;0,191296649;0,004017979;0,053187142;0,000612912
111125;0,035982328;0,80216268;1982,804108;0,051000593;0,117556877;0,131291611;0,136669324;15,64;4,609815951;0,63916538;0,166178741;0,005163145;0,055197743;0,001011338
111126;0,040516296;0,717321892;1970,714415;0,054915449;0,156568262;0,143230746;0,10044903;16,36;4,528822567;0,631665504;0,120153493;0,006478621;0,079587362;0,001046546
111127;0,036716042;0,597533987;1975,884809;0,048167222;0,185458952;0,109046154;0,086822175;11,88;4,810642547;0,519697447;0,231957138;0,033879609;0,066813741;0,004412228
111128;0,069189288;0,692265446;1972,078626;0,047615829;0,16734818;0,102881507;0,157142374;9,733333333;4,730585051;0,50945983;0,229320903;0,023855223;0,145690522;0,003930171
111201;0,062764457;0,769393512;1971,969277;0,050458716;0,176470588;0,104493774;0,066378845;10,37;4,624382208;0,530324401;0,246826516;0,036671368;0,052186178;0,002820874
111202;0,05866426;0,761517615;1973,833333;0,063403417;0,169185283;0,076152305;0,068002628;10,38;4,591210614;0,576714801;0,17599278;0,053249097;0,041516245;0,003610108
111203;0,05904908;0,729646697;1969,864522;0,048443922;0,192014093;0,081791045;0,086024662;9,59;4,436075322;0,637269939;0,151840491;0,028374233;0,076687117;0,004601227
111306;0,030751708;0,846950518;1972,654639;0,048760666;0,201950427;0,10400682;0,039821211;12,76;4,610480349;0,490888383;0,189066059;0,033029613;0,048974943;0,003416856
111310;0,047191011;0,834831461;1975,430769;0,051145663;0,178396072;0,093519278;0,077741408;10,45;4,705170517;0,512359551;0,259550562;0,024719101;0,065168539;0,002247191
111311;0,052009456;0,809786898;1974,478882;0,047235023;0,199596774;0,101992966;0,062211982;9,77;4,705689993;0,413711584;0,319936958;0,050433412;0,071710008;0,00394011
111314;0,018254421;0,882218411;1977,780436;0,048453811;0,174315541;0,103796446;0,045499311;13,35;4,616717194;0,48659441;0,223046207;0,019395322;0,047347404;0,001711352
111316;0,027241052;0,806277743;1981,991564;0,049355217;0,17010551;0,114159498;0,083001172;11,69;4,835909894;0,473867596;0,269559709;0,031992398;0,080772886;0,003484321
111317;0,048192771;0,796787149;1976,15729;0,041292639;0,198683423;0,078298397;0,090065829;8,11;4,812138728;0,522088353;0,207228916;0,032931727;0,068273092;0,002409639
111318;0,01997897;0,881052632;1977,719606;0,039992418;0,194465504;0,079532164;0,044351782;10,36;4,671975893;0,475814932;0,236067298;0,033648791;0,033648791;0,002103049
111321;0,037250787;0,81698659;1981,849924;0,044750265;0,177076316;0,102578907;0,072659032;12,405;4,742740207;0,486621196;0,235834208;0,043809024;0,052990556;0,002360965
111322;0,070744289;0,797636632;1974,978328;0,051268067;0,192800654;0,072727273;0,043632397;10,76;4,457088366;0,507000737;0,254974208;0,036109064;0,061164333;0,002947679
111323;0,047923323;0,832800852;1956,862338;0,036454018;0,273405137;0,09223301;0,058409279;8,79;4,446985447;0,551650692;0,228966986;0,031948882;0,053248136;0,002129925
111324;0,051709758;0,766081871;1963,629808;0,039961637;0,287084399;0,101331361;0,05370844;14,235;4,431404959;0,575479566;0,18765638;0,025020851;0,053377815;0,004170142
111325;0,047691143;0,836997726;1970,499722;0,038353074;0,25606317;0,108490566;0,03355894;12,56;4,76411403;0,467827403;0,285389856;0,039364118;0,040878123;0,000757002
111326;0,050600258;0,715945195;1973,45039;0,047594976;0,189485554;0,105169202;0,130458452;10,57333333;4,607485922;0,615636472;0,124714753;0,015576942;0,12402024;0,002678837
111408;0,150411734;0,753107198;1973,672158;0,076070936;0,099890648;0,116824034;0,073836352;13,39;4,583895131;0,629181678;0,117601647;0,003731343;0,103319609;0,000772002
111409;0,091952489;0,63716933;1967,730835;0,050008243;0,203275265;0,125624792;0,113864923;11,88;4,579494285;0,698251702;0,067262779;0,009075137;0,07540371;0,000800747
111412;0,129076352;0,680226873;1973,04192;0,048111301;0,206513291;0,12209209;0,081221825;9,15;4,631921824;0,638937707;0,117555165;0,009958992;0,065807459;0,001366921
